fecha_de_corte,anio,departamento,municipio,nro_corresponsales,nro_total,monto_total,nro_total_cta_ahorros,saldo_total_cta_ahorros,nro_total_credito_consumo,monto_total_credito_consumo,nro_total_microcredito,monto_total_microcredito,nro_prod_deposito_nivel_nacional,monto_prod_deposito_nivel_nacional,cantidad_entidades,cantidad_tipos_producto,indice_inclusion_financiera,nivel_inclusion_financiera,nivel_siguiente_corte,fecha_siguiente_corte
2018-12-31,2018,NORTE DE SANTANDER,HERRAN,11,1038.0,209640402.0,1740.0,2481959116.0,2,9000000.0,39,205453741.0,0.0,0.0,8,7,0.4895674300341409,bajo,bajo,2019-03-31
2019-03-31,2019,NORTE DE SANTANDER,HERRAN,13,989.0,82763973.0,1772.0,2625157419.0,3,23000000.0,49,235660000.0,0.0,0.0,10,7,0.5004516550303194,bajo,bajo,2019-06-30
2019-06-30,2019,NORTE DE SANTANDER,HERRAN,11,540.0,48898203.0,1808.0,2560317918.0,3,22300000.0,47,257427984.0,0.0,0.0,9,7,0.4915165653700118,bajo,bajo,2019-09-30
2019-09-30,2019,NORTE DE SANTANDER,HERRAN,13,449.0,56435719.0,1836.0,2032761710.0,3,22300000.0,51,324213771.0,0.0,0.0,10,7,0.4958827365207099,bajo,bajo,2019-12-31
2019-12-31,2019,NORTE DE SANTANDER,HERRAN,13,835.0,94225368.0,1869.0,1888402661.0,1,150000.0,40,233455108.0,0.0,0.0,11,7,0.48127600645055874,bajo,bajo,2020-03-31
2020-03-31,2020,NORTE DE SANTANDER,HERRAN,16,939.0,102745377.0,1910.0,2187736231.0,0,0.0,29,222556980.0,0.0,0.0,14,8,0.4550649689478598,bajo,bajo,2020-06-30
2020-06-30,2020,NORTE DE SANTANDER,HERRAN,18,1153.0,102946314.0,1954.0,3167969031.0,0,0.0,15,101650000.0,0.0,0.0,15,8,0.45202971639680084,bajo,bajo,2020-09-30
2020-09-30,2020,NORTE DE SANTANDER,HERRAN,19,1494.0,172366143.0,2021.0,3519639269.0,4,10712897.0,17,108100000.0,0.0,0.0,15,8,0.514255920577938,bajo,medio,2020-12-31
2020-12-31,2020,NORTE DE SANTANDER,HERRAN,20,2489.0,491070461.16999996,2064.0,3024683674.0,3,52000000.0,32,227250000.0,0.0,0.0,16,8,0.5332786514081023,medio,medio,2021-03-31
2017-12-31,2017,NORTE DE SANTANDER,LA ESPERANZA,9,1856.0,756391979.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,7,2,0.18446773471959083,bajo,bajo,2018-03-31
2018-03-31,2018,NORTE DE SANTANDER,LA ESPERANZA,10,3998.0,887020157.0,0.0,0.0,3,129500.0,0,0.0,0.0,0.0,9,3,0.25518492431193995,bajo,bajo,2018-06-30
2018-06-30,2018,NORTE DE SANTANDER,LA ESPERANZA,11,3687.0,879212866.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,8,2,0.19346094795079727,bajo,bajo,2018-09-30
2018-09-30,2018,NORTE DE SANTANDER,LA ESPERANZA,12,4910.0,1143714986.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,8,2,0.1964558165920116,bajo,bajo,2018-12-31
2018-12-31,2018,NORTE DE SANTANDER,LA ESPERANZA,14,4875.0,1328008626.0,0.0,0.0,4,403000.0,0,0.0,0.0,0.0,9,3,0.26463578806678917,bajo,bajo,2019-03-31
2019-03-31,2019,NORTE DE SANTANDER,LA ESPERANZA,22,5453.0,1379176040.0,0.0,0.0,1,20000.0,0,0.0,0.0,0.0,11,3,0.26016331906809137,bajo,bajo,2019-06-30
2019-06-30,2019,NORTE DE SANTANDER,LA ESPERANZA,22,4565.0,1335324478.0,0.0,0.0,2,262510.0,0,0.0,0.0,0.0,10,3,0.2665188736637965,bajo,bajo,2019-09-30
2019-09-30,2019,NORTE DE SANTANDER,LA ESPERANZA,26,5261.0,1429605395.0,0.0,0.0,3,10742375.0,0,0.0,0.0,0.0,11,3,0.2839609185618206,bajo,bajo,2019-12-31
2019-12-31,2019,NORTE DE SANTANDER,LA ESPERANZA,25,5888.0,2031369200.0,0.0,0.0,1,270000.0,0,0.0,0.0,0.0,12,3,0.27285935700959985,bajo,bajo,2020-03-31
2020-03-31,2020,NORTE DE SANTANDER,LA ESPERANZA,28,7781.0,2958210360.0,0.0,0.0,3,132476.0,0,0.0,0.0,0.0,15,7,0.32308182496934656,bajo,bajo,2020-06-30
2020-06-30,2020,NORTE DE SANTANDER,LA ESPERANZA,30,7010.0,3313845395.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,17,7,0.2840064380140031,bajo,bajo,2020-09-30
2020-09-30,2020,NORTE DE SANTANDER,LA ESPERANZA,35,8656.0,4329000533.0,0.0,0.0,1,100000.0,0,0.0,0.0,0.0,18,7,0.32694967174376327,bajo,bajo,2020-12-31
2020-12-31,2020,NORTE DE SANTANDER,LA ESPERANZA,34,8860.0,5056090322.33,0.0,0.0,6,1959300.0,0,0.0,0.0,0.0,18,7,0.3429627169384972,bajo,bajo,2021-03-31
2017-12-31,2017,NORTE DE SANTANDER,LA PLAYA,6,3357.0,941154373.24,0.0,0.0,0,0.0,0,0.0,0.0,0.0,5,2,0.17713456562447846,bajo,bajo,2018-03-31
2018-03-31,2018,NORTE DE SANTANDER,LA PLAYA,4,3215.0,797579689.62,0.0,0.0,0,0.0,0,0.0,0.0,0.0,3,2,0.1620274133427402,bajo,bajo,2018-06-30
2018-06-30,2018,NORTE DE SANTANDER,LA PLAYA,6,2662.0,823988760.74,0.0,0.0,0,0.0,0,0.0,0.0,0.0,5,2,0.1754888755283133,bajo,bajo,2018-09-30
2018-09-30,2018,NORTE DE SANTANDER,LA PLAYA,6,3049.0,766312123.87,0.0,0.0,0,0.0,0,0.0,0.0,0.0,5,2,0.1759899890876125,bajo,bajo,2018-12-31
2018-12-31,2018,NORTE DE SANTANDER,LA PLAYA,2,2846.0,824511969.26,0.0,0.0,2,294830.0,0,0.0,0.0,0.0,3,3,0.2171611875375836,bajo,bajo,2019-03-31
2019-03-31,2019,NORTE DE SANTANDER,LA PLAYA,4,3465.0,902082385.72,0.0,0.0,2,540000.0,0,0.0,0.0,0.0,5,3,0.23610380391865504,bajo,bajo,2019-06-30
2019-06-30,2019,NORTE DE SANTANDER,LA PLAYA,4,3182.0,918731274.16,0.0,0.0,2,386316.0,0,0.0,0.0,0.0,5,3,0.23470198289473732,bajo,bajo,2019-09-30
2019-09-30,2019,NORTE DE SANTANDER,LA PLAYA,8,3307.0,905168277.99,0.0,0.0,1,195838.0,0,0.0,0.0,0.0,6,3,0.23989630230489511,bajo,bajo,2019-12-31
2019-12-31,2019,NORTE DE SANTANDER,LA PLAYA,7,3583.0,1059305294.0,0.0,0.0,1,150000.0,0,0.0,0.0,0.0,6,3,0.23903834931793322,bajo,bajo,2020-03-31
2020-03-31,2020,NORTE DE SANTANDER,LA PLAYA,9,3641.0,1127585035.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,8,7,0.24805950059502305,bajo,bajo,2020-06-30
2020-06-30,2020,NORTE DE SANTANDER,LA PLAYA,13,4061.0,1332846636.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,12,7,0.26244416059287423,bajo,bajo,2020-09-30
2020-09-30,2020,NORTE DE SANTANDER,LA PLAYA,14,3714.0,1205444025.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,13,7,0.2643469086018351,bajo,bajo,2020-12-31
2020-12-31,2020,NORTE DE SANTANDER,LA PLAYA,13,4274.0,1070720638.0,0.0,0.0,2,550000.0,0,0.0,0.0,0.0,12,3,0.2683974144184094,bajo,bajo,2021-03-31
2017-12-31,2017,NORTE DE SANTANDER,LABATECA,11,4469.0,589304642.95,2928.0,7430989494.0,2,12500000.0,45,312500000.0,0.0,0.0,10,7,0.515763679888362,bajo,medio,2018-03-31
2018-03-31,2018,NORTE DE SANTANDER,LABATECA,12,4586.0,668638733.98,2840.0,7230832775.0,2,9500000.0,71,434420000.0,0.0,0.0,11,7,0.5233285046889059,medio,medio,2018-06-30
2018-06-30,2018,NORTE DE SANTANDER,LABATECA,14,5807.0,655054814.75,2902.0,7526136303.0,6,44000000.0,72,365349000.0,0.0,0.0,11,7,0.5345994500234755,medio,medio,2018-09-30
2018-09-30,2018,NORTE DE SANTANDER,LABATECA,15,6336.0,707553364.0,2963.0,7715325650.0,4,24500000.0,88,475264415.0,0.0,0.0,11,7,0.535046962864237,medio,medio,2018-12-31
2018-12-31,2018,NORTE DE SANTANDER,LABATECA,14,5040.0,982897481.0,2620.0,7532613164.0,7,35853550.0,68,349640295.0,0.0,0.0,11,7,0.5340112385614731,medio,medio,2019-03-31
2019-03-31,2019,NORTE DE SANTANDER,LABATECA,14,4898.0,748074956.6,2670.0,7964205251.0,2,15216510.0,69,488541184.0,0.0,0.0,12,7,0.5290017319833731,medio,medio,2019-06-30
2019-06-30,2019,NORTE DE SANTANDER,LABATECA,14,4483.0,814565198.2,2726.0,8202232362.0,4,20700000.0,77,426716128.0,0.0,0.0,11,7,0.5308215830370762,medio,medio,2019-09-30
2019-09-30,2019,NORTE DE SANTANDER,LABATECA,17,3581.0,863674655.0,2773.0,8535804361.0,4,20864510.0,68,381942447.0,0.0,0.0,12,7,0.5323941183035049,medio,medio,2019-12-31
2019-12-31,2019,NORTE DE SANTANDER,LABATECA,17,4647.0,1232161340.0,2831.0,6147489754.0,3,10840000.0,44,265864000.0,0.0,0.0,12,7,0.5260180793594197,medio,medio,2020-03-31
2020-03-31,2020,NORTE DE SANTANDER,LABATECA,21,4668.0,1090004647.0,2883.0,6862283746.0,2,5224600.0,45,357916464.0,0.0,0.0,15,8,0.5377912499168779,medio,medio,2020-06-30
2020-06-30,2020,NORTE DE SANTANDER,LABATECA,22,4126.0,1112195100.0,2952.0,7621011001.0,2,17000000.0,27,167600000.0,0.0,0.0,16,8,0.5364099429586497,medio,medio,2020-09-30
2020-09-30,2020,NORTE DE SANTANDER,LABATECA,24,8067.0,1945870867.0,3029.0,8081811600.0,3,13124600.0,42,337100000.0,0.0,0.0,16,8,0.5495244530410605,medio,medio,2020-12-31
2020-12-31,2020,NORTE DE SANTANDER,LABATECA,24,7545.0,1993630806.66,3075.0,8126230490.0,5,42800000.0,32,274100000.0,0.0,0.0,16,8,0.5520892384658104,medio,medio,2021-03-31
2017-12-31,2017,NORTE DE SANTANDER,LOS PATIOS,113,39207.0,18120179263.55,4848.0,6101400233.1,260,1635087657.97,1,30000000.0,0.0,0.0,15,7,0.5730862860688519,medio,bajo,2018-03-31
2018-03-31,2018,NORTE DE SANTANDER,LOS PATIOS,121,41820.0,18987506629.09,5116.0,5594117338.62,601,1504939600.0,0,0.0,0.0,0.0,13,5,0.4933690762235091,bajo,alto,2018-06-30
2018-06-30,2018,NORTE DE SANTANDER,LOS PATIOS,159,54956.0,25188800865.56,5390.0,6056554728.49,943,1988345523.56,8,89050000.0,0.0,0.0,13,6,0.5919454601130956,alto,alto,2018-09-30
2018-09-30,2018,NORTE DE SANTANDER,LOS PATIOS,149,63156.0,28405526676.07,5719.0,6093149651.12,1020,2466206866.73,3,32500000.0,0.0,0.0,13,8,0.5977440537578015,alto,alto,2018-12-31
2018-12-31,2018,NORTE DE SANTANDER,LOS PATIOS,163,70076.0,35083366049.12,6122.0,12310865144.2,1493,2352964070.09,6,55650000.0,0.0,0.0,14,8,0.6125153389556731,alto,alto,2019-03-31
2019-03-31,2019,NORTE DE SANTANDER,LOS PATIOS,168,71345.0,34303240525.120003,6585.0,13217705828.32,1590,2820873353.27,7,86800000.0,0.0,0.0,16,7,0.6138561035076248,alto,alto,2019-06-30
2019-06-30,2019,NORTE DE SANTANDER,LOS PATIOS,180,88347.0,45981734630.96,6905.0,12460971388.4,1813,3044410392.79,3,38750000.0,0.0,0.0,16,7,0.6088023228093146,alto,alto,2019-09-30
2019-09-30,2019,NORTE DE SANTANDER,LOS PATIOS,210,103196.0,56884065779.7,7347.0,11490551847.19,1890,3681082027.6099997,3,40000000.0,0.0,0.0,16,7,0.6125578033631984,alto,alto,2019-12-31
2019-12-31,2019,NORTE DE SANTANDER,LOS PATIOS,208,113526.0,64129655511.17,7854.0,13316735890.48,2033,4324421361.87,2,29750000.0,0.0,0.0,16,7,0.6115325438812703,alto,alto,2020-03-31
2020-03-31,2020,NORTE DE SANTANDER,LOS PATIOS,232,116966.0,61337946204.68,8357.0,13299056778.03,2028,4188521188.77,6,74300000.0,0.0,0.0,20,7,0.6290913145284412,alto,alto,2020-06-30
2020-06-30,2020,NORTE DE SANTANDER,LOS PATIOS,281,127116.0,70409182623.0,8540.0,14317048662.94,1075,918462194.06,1,20000000.0,0.0,0.0,22,7,0.6113048124132671,alto,alto,2020-09-30
2020-09-30,2020,NORTE DE SANTANDER,LOS PATIOS,335,177626.0,97625516849.05,9114.0,15663196271.92,1419,2621505242.41,4,54600000.0,0.0,0.0,22,7,0.6320397094502517,alto,alto,2020-12-31
2020-12-31,2020,NORTE DE SANTANDER,LOS PATIOS,344,213774.0,116408629177.34,9578.0,16659444135.55,1774,4071912044.98,4,20700000.0,0.0,0.0,22,7,0.6334178567634351,alto,alto,2021-03-31
2017-12-31,2017,NORTE DE SANTANDER,LOURDES,5,1491.0,260039851.48,2091.0,2516873824.0,1,6500000.0,36,228200000.0,0.0,0.0,6,7,0.4768401584981969,bajo,bajo,2018-03-31
2018-03-31,2018,NORTE DE SANTANDER,LOURDES,7,1404.0,284807216.39,2057.0,2412408742.0,0,0.0,66,369960000.0,0.0,0.0,7,6,0.43123642216324765,bajo,bajo,2018-06-30
2018-06-30,2018,NORTE DE SANTANDER,LOURDES,8,2512.0,571274772.5,2101.0,3055793226.0,0,0.0,62,306290000.0,0.0,0.0,8,6,0.44041710689798036,bajo,bajo,2018-09-30
2018-09-30,2018,NORTE DE SANTANDER,LOURDES,9,3022.0,736101797.25,2153.0,3014753334.0,0,0.0,85,433250000.0,0.0,0.0,8,6,0.4469899803942994,bajo,bajo,2018-12-31
2018-12-31,2018,NORTE DE SANTANDER,LOURDES,10,2541.0,640523215.6700001,1933.0,3062858501.0,4,31233700.0,49,344900000.0,0.0,0.0,9,7,0.5113804633714686,bajo,bajo,2019-03-31
2019-03-31,2019,NORTE DE SANTANDER,LOURDES,11,2311.0,513509064.14,1960.0,2853289211.0,1,4400000.0,53,319800000.0,0.0,0.0,10,7,0.5031186932988474,bajo,bajo,2019-06-30
2019-06-30,2019,NORTE DE SANTANDER,LOURDES,11,2669.0,617850871.55,2032.0,3245492895.0,0,0.0,44,232350000.0,0.0,0.0,10,7,0.45279933947614487,bajo,bajo,2019-09-30
2019-09-30,2019,NORTE DE SANTANDER,LOURDES,14,3092.0,768790181.0799999,2095.0,3406806011.0,0,0.0,38,305590000.0,0.0,0.0,11,7,0.458600327594872,bajo,bajo,2019-12-31
2019-12-31,2019,NORTE DE SANTANDER,LOURDES,14,3870.0,1011798276.51,2134.0,3022377831.0,0,0.0,27,245150000.0,0.0,0.0,11,7,0.45682167737093876,bajo,bajo,2020-03-31
2020-03-31,2020,NORTE DE SANTANDER,LOURDES,17,4137.0,1153110272.12,2187.0,2969776549.0,0,0.0,38,314978087.0,0.0,0.0,14,8,0.475888332078688,bajo,medio,2020-06-30
2020-06-30,2020,NORTE DE SANTANDER,LOURDES,17,7576.0,2355218596.0,2285.0,4201010960.0,1,8000000.0,21,179500000.0,0.0,0.0,16,8,0.5306288397930353,medio,medio,2020-09-30
2020-09-30,2020,NORTE DE SANTANDER,LOURDES,19,10547.0,3709653663.0,2352.0,4979504971.0,8,18400000.0,39,425200000.0,0.0,0.0,15,8,0.5521910201693795,medio,medio,2020-12-31
2020-12-31,2020,NORTE DE SANTANDER,LOURDES,19,11856.0,4325199731.79,2392.0,4756673722.0,7,62600000.0,24,188640000.0,0.0,0.0,16,8,0.551219739696918,medio,medio,2021-03-31
2017-12-31,2017,NORTE DE SANTANDER,MUTISCUA,5,203.0,78073819.87,1631.0,3552841654.0,3,24500000.0,40,309710000.0,0.0,0.0,6,7,0.4717695560216279,bajo,bajo,2018-03-31
2018-03-31,2018,NORTE DE SANTANDER,MUTISCUA,4,0.0,0.0,1640.0,3766207577.0,0,0.0,48,395760000.0,0.0,0.0,5,5,0.3095429215366254,bajo,bajo,2018-06-30
2018-06-30,2018,NORTE DE SANTANDER,MUTISCUA,6,0.0,0.0,1679.0,3958120165.0,4,59930000.0,38,287750000.0,0.0,0.0,7,6,0.38877829209563575,bajo,bajo,2018-09-30
2018-09-30,2018,NORTE DE SANTANDER,MUTISCUA,6,870.0,65341209.0,1708.0,4296322398.0,1,25000000.0,46,418300000.0,0.0,0.0,6,7,0.4795514325509906,bajo,bajo,2018-12-31
2018-12-31,2018,NORTE DE SANTANDER,MUTISCUA,6,721.0,143969071.0,1535.0,3535750724.0,1,4100000.0,26,260670000.0,0.0,0.0,6,7,0.4680830564443426,bajo,bajo,2019-03-31
2019-03-31,2019,NORTE DE SANTANDER,MUTISCUA,8,789.0,71915717.0,1565.0,5725934982.0,1,16200000.0,46,410770000.0,0.0,0.0,7,7,0.48418061527529516,bajo,bajo,2019-06-30
2019-06-30,2019,NORTE DE SANTANDER,MUTISCUA,10,1287.0,324039541.33,1587.0,5801676370.0,4,44808880.0,30,239180000.0,0.0,0.0,8,7,0.4991081072552017,bajo,bajo,2019-09-30
2019-09-30,2019,NORTE DE SANTANDER,MUTISCUA,14,2416.0,561858728.0,1640.0,5193026686.0,4,44808880.0,49,441700000.0,0.0,0.0,9,7,0.5157776927673068,bajo,bajo,2019-12-31
2019-12-31,2019,NORTE DE SANTANDER,MUTISCUA,13,2515.0,609287088.0,1671.0,3735192365.0,1,4900000.0,27,310942000.0,0.0,0.0,9,7,0.497146260249199,bajo,medio,2020-03-31
2020-03-31,2020,NORTE DE SANTANDER,MUTISCUA,17,2279.0,768996406.0,1719.0,3876269001.0,2,72000000.0,37,453200000.0,0.0,0.0,12,8,0.5279491109553733,medio,bajo,2020-06-30
2020-06-30,2020,NORTE DE SANTANDER,MUTISCUA,19,3507.0,1077032884.0,1749.0,3915053818.0,1,25000000.0,6,151000000.0,0.0,0.0,14,8,0.5128053100013278,bajo,medio,2020-09-30
2020-09-30,2020,NORTE DE SANTANDER,MUTISCUA,21,4280.0,1529924938.0,1789.0,3950042065.0,3,103700000.0,13,268500000.0,0.0,0.0,14,8,0.5317556676034537,medio,medio,2020-12-31
2020-12-31,2020,NORTE DE SANTANDER,MUTISCUA,22,4886.0,1887910892.27,1834.0,4405392338.0,5,71200000.0,30,313400000.0,0.0,0.0,14,8,0.5422810736807322,medio,medio,2021-03-31
2017-12-31,2017,NORTE DE SANTANDER,OCAﾑA,178,111850.0,68892566616.53,88536.0,113622832891.17,14863,22225463372.77,1274,5779146731.68,0.0,0.0,15,9,0.7257017961039017,alto,alto,2018-03-31
2018-03-31,2018,NORTE DE SANTANDER,OCAﾑA,202,142314.0,65472347684.33,89496.0,109907083643.07,14266,18841832404.72,1243,5472444893.719999,0.0,0.0,14,8,0.7189221692613124,alto,alto,2018-06-30
2018-06-30,2018,NORTE DE SANTANDER,OCAﾑA,265,162823.0,76071565315.57,91541.0,118622197270.45001,15012,22239307091.58,1345,5342159142.0,0.0,0.0,14,8,0.7240224200042454,alto,alto,2018-09-30
2018-09-30,2018,NORTE DE SANTANDER,OCAﾑA,276,154962.0,86824919976.47,93735.0,126212994447.08,15293,24816142553.39,1400,5199661239.0,0.0,0.0,14,9,0.7314280884811992,alto,alto,2018-12-31
2018-12-31,2018,NORTE DE SANTANDER,OCAﾑA,289,169006.0,103943037020.27,93498.0,127138975134.08,16800,25819210905.04,1404,5490689249.0,0.0,0.0,15,9,0.7355088113061551,alto,alto,2019-03-31
2019-03-31,2019,NORTE DE SANTANDER,OCAﾑA,300,175152.0,102127746134.70001,95971.0,130891587432.86,15798,23297756241.7,1435,5359869683.0,0.0,0.0,16,9,0.7373738904686391,alto,alto,2019-06-30
2019-06-30,2019,NORTE DE SANTANDER,OCAﾑA,304,191759.0,116824852164.48001,98089.0,134066369251.75,16763,29692878398.78,1215,4557264802.0,0.0,0.0,16,9,0.7376330441744696,alto,alto,2019-09-30
2019-09-30,2019,NORTE DE SANTANDER,OCAﾑA,401,211165.0,129121002308.24,100463.0,135205885810.46,17469,35522766159.59,1150,5539158996.2,0.0,0.0,16,9,0.7418401605670817,alto,alto,2019-12-31
2019-12-31,2019,NORTE DE SANTANDER,OCAﾑA,371,230588.0,144718685263.36,102713.0,141404498422.05,18461,38556533659.32,1039,5357009400.0,0.0,0.0,18,8,0.739058765314148,alto,alto,2020-03-31
2020-03-31,2020,NORTE DE SANTANDER,OCAﾑA,442,235604.0,135690224770.31,104792.0,151750249296.52,17199,38245919992.520004,1016,4215960222.1,0.0,0.0,20,8,0.7421650268906191,alto,alto,2020-06-30
2020-06-30,2020,NORTE DE SANTANDER,OCAﾑA,453,205830.0,142750902915.13,106839.0,193859980228.35,10132,13278297788.95,416,2392369004.0,0.0,0.0,22,8,0.7296263171331696,alto,alto,2020-09-30
2020-09-30,2020,NORTE DE SANTANDER,OCAﾑA,529,322583.0,208442081182.92,107223.0,189522371684.96,11838,27339435303.7,1386,6086588805.0,0.0,0.0,22,8,0.7508799849958446,alto,alto,2020-12-31
2017-12-31,2017,NORTE DE SANTANDER,PAMPLONA,101,64185.0,23111079134.61,81995.0,100129047628.18999,5565,19838467425.98,927,2907814038.48,0.0,0.0,16,9,0.7050343995224264,alto,alto,2018-03-31
2018-03-31,2018,NORTE DE SANTANDER,PAMPLONA,111,61557.0,22223296958.88,83066.0,106193319329.73,5945,20414257060.98,1052,3416932809.84,0.0,0.0,16,9,0.7077681997114414,alto,alto,2018-06-30
2018-06-30,2018,NORTE DE SANTANDER,PAMPLONA,149,95326.0,29691879683.219997,84788.0,103904565380.02,4666,23135905855.010002,1004,3360689706.0,0.0,0.0,16,8,0.7061141163245916,alto,alto,2018-09-30
2018-09-30,2018,NORTE DE SANTANDER,PAMPLONA,141,84640.0,27132968601.2,86380.0,106650242063.09999,4829,20963706499.98,1044,3258955805.0,0.0,0.0,16,8,0.7050420189989924,alto,alto,2018-12-31
2018-12-31,2018,NORTE DE SANTANDER,PAMPLONA,141,88876.0,30579748615.25,86402.0,106110862385.44002,6191,27631277329.45,939,2953904163.4,0.0,0.0,15,9,0.7107948639122849,alto,alto,2019-03-31
2019-03-31,2019,NORTE DE SANTANDER,PAMPLONA,146,101192.0,32120301928.77,88533.0,115046889132.90999,5358,25084075624.82,974,3430496199.0,0.0,0.0,18,8,0.7110048380360958,alto,alto,2019-06-30
2019-06-30,2019,NORTE DE SANTANDER,PAMPLONA,143,120017.0,38901470108.17999,90301.0,112871775653.5,5958,25041297294.620003,965,2796125082.0,0.0,0.0,18,8,0.7121717959496201,alto,alto,2019-09-30
2019-09-30,2019,NORTE DE SANTANDER,PAMPLONA,164,133956.0,44164563073.85,92293.0,115853883031.03,6168,39503661047.78,798,3163579127.2,0.0,0.0,18,8,0.7148146171780019,alto,alto,2019-12-31
2019-12-31,2019,NORTE DE SANTANDER,PAMPLONA,163,161203.0,53118090777.41,94449.0,118514512132.4,6498,34315958264.74,618,3116715333.0,0.0,0.0,19,8,0.7156029772175129,alto,alto,2020-03-31
2020-03-31,2020,NORTE DE SANTANDER,PAMPLONA,178,131928.0,46584975760.92,95833.0,127835863665.81999,5940,33760057199.55,711,3281098771.0,0.0,0.0,23,8,0.7211967223405792,alto,alto,2020-06-30
2020-06-30,2020,NORTE DE SANTANDER,PAMPLONA,215,105910.0,40410837648.0,97267.0,139474529133.95,3744,12329158341.539999,232,1160394636.0,0.0,0.0,25,8,0.7051490666005438,alto,alto,2020-09-30
2020-09-30,2020,NORTE DE SANTANDER,PAMPLONA,232,142345.0,59193695683.96,97899.0,166566021187.17,4373,25430831616.82,745,2995192723.0,0.0,0.0,25,8,0.7252444860794005,alto,alto,2020-12-31
2020-12-31,2020,NORTE DE SANTANDER,PAMPLONA,248,172669.0,75066307493.2,98568.0,171830882184.99,5179,28921759635.559998,800,3408569761.49,0.0,0.0,26,8,0.7310993956953081,alto,alto,2021-03-31
2017-12-31,2017,NORTE DE SANTANDER,PAMPLONITA,5,1408.0,277604149.16999996,0.0,0.0,0,0.0,0,0.0,0.0,0.0,4,2,0.16226626972060754,bajo,bajo,2018-03-31
2018-03-31,2018,NORTE DE SANTANDER,PAMPLONITA,5,1846.0,377245734.12,0.0,0.0,0,0.0,0,0.0,0.0,0.0,4,2,0.1646526141922495,bajo,bajo,2018-06-30
2018-06-30,2018,NORTE DE SANTANDER,PAMPLONITA,7,1283.0,294767727.31,0.0,0.0,0,0.0,0,0.0,0.0,0.0,6,2,0.1739478435809646,bajo,bajo,2018-09-30
2018-09-30,2018,NORTE DE SANTANDER,PAMPLONITA,7,1825.0,320280213.38,0.0,0.0,0,0.0,0,0.0,0.0,0.0,5,2,0.17167227319114184,bajo,bajo,2018-12-31
2018-12-31,2018,NORTE DE SANTANDER,PAMPLONITA,4,1546.0,392810352.74,0.0,0.0,5,1141836.0,0,0.0,0.0,0.0,4,3,0.22999751969874652,bajo,bajo,2019-03-31
2019-03-31,2019,NORTE DE SANTANDER,PAMPLONITA,6,1871.0,399615909.55,0.0,0.0,0,0.0,0,0.0,0.0,0.0,5,3,0.1876353001984932,bajo,bajo,2019-06-30
2019-06-30,2019,NORTE DE SANTANDER,PAMPLONITA,5,1758.0,444052324.69,0.0,0.0,0,0.0,0,0.0,0.0,0.0,5,3,0.18635801067847335,bajo,bajo,2019-09-30
2019-09-30,2019,NORTE DE SANTANDER,PAMPLONITA,9,2108.0,477716391.97,0.0,0.0,1,23700.0,0,0.0,0.0,0.0,6,3,0.23007123096224594,bajo,bajo,2019-12-31
2019-12-31,2019,NORTE DE SANTANDER,PAMPLONITA,9,1720.0,426818721.13,0.0,0.0,4,975817.0,0,0.0,0.0,0.0,6,3,0.24470185716179274,bajo,bajo,2020-03-31
2020-03-31,2020,NORTE DE SANTANDER,PAMPLONITA,13,1968.0,386639160.98,0.0,0.0,2,450000.0,0,0.0,0.0,0.0,8,7,0.28916443113644785,bajo,bajo,2020-06-30
2020-06-30,2020,NORTE DE SANTANDER,PAMPLONITA,13,2550.0,716356182.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,10,7,0.2532762818682315,bajo,bajo,2020-09-30
2020-09-30,2020,NORTE DE SANTANDER,PAMPLONITA,14,3384.0,839435205.0,0.0,0.0,1,23700.0,0,0.0,0.0,0.0,11,7,0.29223550442878726,bajo,bajo,2020-12-31
2020-12-31,2020,NORTE DE SANTANDER,PAMPLONITA,16,3267.0,829629839.24,0.0,0.0,12,3151400.0,0,0.0,0.0,0.0,12,7,0.32003837037685057,bajo,bajo,2021-03-31
2017-12-31,2017,NORTE DE SANTANDER,PUERTO SANTANDER,12,6960.0,2799512288.6,0.0,0.0,0,0.0,0,0.0,0.0,0.0,9,2,0.2040805650644094,bajo,bajo,2018-03-31
2018-03-31,2018,NORTE DE SANTANDER,PUERTO SANTANDER,11,6537.0,3433959373.63,0.0,0.0,0,0.0,0,0.0,0.0,0.0,9,2,0.2037145782458908,bajo,bajo,2018-06-30
2018-06-30,2018,NORTE DE SANTANDER,PUERTO SANTANDER,10,10376.0,4724831751.05,0.0,0.0,0,0.0,0,0.0,0.0,0.0,8,2,0.20342956289966904,bajo,bajo,2018-09-30
2018-09-30,2018,NORTE DE SANTANDER,PUERTO SANTANDER,11,14290.0,6149961218.07,0.0,0.0,0,0.0,0,0.0,0.0,0.0,8,2,0.20666317289443203,bajo,bajo,2018-12-31
2018-12-31,2018,NORTE DE SANTANDER,PUERTO SANTANDER,10,17599.0,7653276614.0,116.0,109251220.0,4,4247200.0,15,83450000.0,0.0,0.0,10,6,0.4794360659276716,bajo,bajo,2019-03-31
